subject,subject_id,relation,object,object_id,surface_text,weight
butter,/c/en/butter,RelatedTo,milk,/c/en/milk,[[butter]] is related to [[milk]],1.193
milk,/c/en/milk,RelatedTo,dairy drink,/c/en/dairy_drink,[[milk]] is related to [[dairy drink]],1.186
milk,/c/en/milk,RelatedTo,baby,/c/en/baby,[[milk]] is related to [[baby]],1.185
milk,/c/en/milk,RelatedTo,produce,/c/en/produce,[[milk]] is related to [[produce]],1.037
tujuri,/c/qu/tujuri/n,RelatedTo,milk,/c/en/milk,,1.0
kutunmaito,/c/fi/kutunmaito/n,RelatedTo,milk,/c/en/milk,,1.0
ミルク,/c/ja/ミルク/n,RelatedTo,milk,/c/en/milk,,1.0
pobbies,/c/en/pobbies/n,RelatedTo,milk,/c/en/milk,,1.0
milk,/c/en/milk/n/wikt/en_1,Synonym,ბჟა,/c/xmf/ბჟა,,1.0
asidofiluspiimä,/c/fi/asidofiluspiimä/n,RelatedTo,milk,/c/en/milk,,1.0
乳汁,/c/ja/乳汁/n,RelatedTo,milk,/c/en/milk,,1.0
pone,/c/en/pone/n/wikt/en_2,RelatedTo,milk,/c/en/milk,,1.0
chicheme,/c/en/chicheme/n,RelatedTo,milk,/c/en/milk,,1.0
γαλακτικόσ,/c/el/γαλακτικόσ/a,RelatedTo,milk,/c/en/milk,,1.0
milking,/c/en/milking/v,FormOf,milk,/c/en/milk,,1.0
bryndza,/c/sk/bryndza/n,RelatedTo,milk,/c/en/milk,,1.0
milk,/c/en/milk/v/wikt/en_2,RelatedTo,take advantage of,/c/en/take_advantage_of,,1.0
milk,/c/en/milk/v/wikt/en_2,Synonym,подоить,/c/ru/подоить,,1.0
milk,/c/en/milk/n,RelatedTo,milch,/c/en/milch,,1.0
milk,/c/en/milk/n,ExternalURL,Milk,http://sw.opencyc.org/2012/05/10/concept/en/Milk,,1.0
mjólka,/c/fo/mjólka/v,RelatedTo,milk,/c/en/milk,,1.0
milksop,/c/en/milksop,DerivedFrom,milk,/c/en/milk,,1.0
skim,/c/en/skim/v,RelatedTo,milk,/c/en/milk,,1.0
filmjölk,/c/sv/filmjölk/n,RelatedTo,milk,/c/en/milk,,1.0
milkaholic,/c/en/milkaholic,DerivedFrom,milk,/c/en/milk,,1.0
mālk,/c/xto/mālk/v,RelatedTo,milk,/c/en/milk,,1.0
goat's cheese,/c/en/goat's_cheese/n,RelatedTo,milk,/c/en/milk,,1.0
milk,/c/en/milk/v/wikt/en_2,Synonym,múrgere,/c/sc/múrgere,,1.0
